smiles NumRings NumAromaticCarbocycles NumAromaticRings NumAliphaticRings NumAromaticHeterocycles NumHeteroatoms NumSaturatedHeterocycles NumSaturatedCarbocycles NumSaturatedRings NOCount
COC(=O)C1=C(CSc2nc3c(cc2C#N)CN(C)CC3)OC(N)=C(C#N)C1c1ccccc1F 4 1 2 2 1 10 0 0 0 8
S=C(Nc1ccccc1)Nc1nccs1 2 1 2 0 1 5 0 0 0 3
O=C(Nc1ccc(F)cc1)c1ccc(CN2CCc3ccccc3C2)cc1 4 3 3 1 0 4 0 0 0 3
COc1cc(/C=N/N2C(=O)CSC2=S)ccc1O 2 1 1 1 0 7 1 0 1 5
Oc1cccc2c1CCCC2 2 1 1 1 0 1 0 0 0 1
CCOc1nc(C)ncc1C1=N[C@@H](c2ccc(Cl)cc2)[C@@H](c2ccc(Cl)cc2)N1C(=O)N1CCN(CC(=O)N(C)C)CC1 5 2 3 2 1 12 1 0 1 10
CCn1c(CSc2nc(N)n[nH]2)nc2c1c(=O)[nH]c(=O)n2Cc1ccc(Cl)cc1 4 1 4 0 3 12 0 0 0 10
CC(C)(C)c1ccc(/C=C/C(=O)NC2=NCCS2)cc1 2 1 1 1 0 4 0 0 0 3
CN(C)C(=O)COc1ccc(C(=O)/C=C/c2ccccc2C(F)(F)F)cc1 2 2 2 0 0 7 0 0 0 4
Cc1cn(C[C@@H](CC(=O)O)NC(=O)OCc2ccccc2)c(=O)nc1NCc1ccc(NC(=O)NCc2ccccc2)cc1 4 3 4 0 1 12 0 0 0 12
COc1ccnc(NCCCOc2ccc(C[C@@H](CC(=O)NO)NC(=O)c3ccc(OC(C)C)cc3)cc2)c1 3 2 3 0 1 10 0 0 0 10
CN1CCN(Cc2ccc(Cl)cc2-c2c(-c3nn[nH]n3)nc(-c3ccccc3)n2-c2cccc(Cl)c2F)CC1 6 3 5 1 2 11 1 0 1 8
CCN(CC(=O)NCC1OC(OC)C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C1OS(=O)(=O)[O-])C(=O)CCCCC(=O)[O-] 1 0 0 1 0 23 1 0 1 20
CC(C)C[C@]1(CCO)C[C@H](CNC(=S)Nc2ccc(-c3c4ccc(=O)cc-4oc4cc(O)ccc34)c(C(=O)O)c2)ON1Cc1ccc2ccccc2c1 7 4 4 3 0 11 1 0 1 10
CC(C)(CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccccc4)CC3)cc2)cc1[N+](=O)[O-] 6 5 5 1 0 12 1 0 1 10
COP(=O)(O)[C@@H](CNC(=O)c1ccc(OCCC2CCNCC2)cc1)NS(=O)(=O)c1ccccc1 3 2 2 1 0 12 1 0 1 10
CN=C(O)c1ccc(OC)c(-c2cc3c(n2C(C)C)C(c2ccc(Cl)cc2C)N([C@H]2CC[C@H](O)CC2)C3=O)c1 5 2 3 2 1 8 0 1 1 7
CC(C)(C)C1CCc2c(sc(NC(=O)c3ccncc3)c2C(N)=O)C1 3 0 2 1 2 6 0 0 0 5
N=C(N)NCCC[C@H](NC(=O)CN)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)O 0 0 0 0 0 17 0 0 0 17
CC(=O)N[C@@H]1CSSC(C)(C)[C@H](C(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)CNC(=O)[C@@H](CCCN=C(N)N)N(C)C(=O)CN(Cc2ccccc2)C1=O 2 1 1 1 0 21 1 0 1 19
CCN(CC(=O)NCC1OC(OC)C(OS(=O)(=O)[O-])C(OS(=O)(=O)[O-])C1OS(=O)(=O)[O-])C(=O)COS(=O)(=O)[O-] 1 0 0 1 0 26 1 0 1 22
Cn1ccc(C(CC(=O)O)c2ccc(Cl)cc2)cc1=O 2 1 2 0 1 5 0 0 0 4
CN(C)C(=O)Oc1ccc(C[C@H](Nc2ncncc2-c2c(F)cccc2F)C(=O)O)cc1 3 2 3 0 1 10 0 0 0 8
COCCOc1cc2ncnc(Sc3nnnn3CC[NH+](C)C)c2cc1OCCOC.[Cl-] 3 1 3 0 2 13 0 0 0 11
Cc1cc(C(=O)N(c2ccccc2)C2CCCCC2)nn1-c1ccccc1C(=O)N1CCc2ccccc2C1 6 3 4 2 1 6 0 1 1 6
CN=c1nc(OC)c(-c2cc3c(n2C(C)C)C(c2ccc(C#N)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c[nH]1 5 1 4 1 3 11 0 0 0 10
C=C[C@@]1(C)CC[C@](C)(C(C)C)c2cc3c4c(c[nH]c4c21)CC(=O)NC(=O)[C@H](C(C)C)N3C 4 1 2 2 1 5 0 0 0 5
C[C@H]1CC[C@H](Oc2ccccc2Sc2ccc(/C=C/C(=O)N3CCOCC3)c(C(F)(F)F)c2C(F)(F)F)CC1 4 2 2 2 0 11 1 1 2 4
Cc1nnn2c1-c1ccc(-c3ccc(N)nc3)cc1N(c1ccc(Cl)cc1)CC2 5 2 4 1 2 7 0 0 0 6
CCN(CC)C(=O)CCNC(=O)N1C(c2ccc(OC)cc2OC(C)C)=N[C@H](c2ccc(Cl)cc2)[C@@H]1c1ccc(Cl)cc1 4 3 3 1 0 10 0 0 0 8
Cc1cc(OI)c(C(C)C)cc1-c1cc(C(C)C)c(OI)cc1C 2 2 2 0 0 4 0 0 0 2
N=C(N)N1CCC(C(=O)NCC(=O)N2CCN(CC(=O)O)C(=O)[C@@H]2CC(=O)O)CC1 2 0 0 2 0 13 2 0 2 13
CN1C2=C(C(c3ccc(F)cc3)Oc3ccccc32)C(c2ccc(F)cc2)n2ncnc21 6 3 4 2 1 7 0 0 0 5
CC(C)c1ccccc1Sc1ccc([C@@H]2C[C@H]2C(=O)NCCCN2CCCC2=O)c(Cl)c1Cl 4 2 2 2 0 7 1 1 2 4
CC[C@H](N)C(=O)N[C@@H]1C(=O)N2[C@H](CC[C@H]2C(=O)NC(c2ccccc2)c2ccccc2)CC[C@@H]1CC#N 4 2 2 2 0 8 2 0 2 8
Cl.Nc1ccc(N=Nc2ccccc2)c(N)n1 2 1 2 0 1 6 0 0 0 5
C[n+]1c2cc(N)ccc2cc2ccc(N)cc21.[Cl-] 3 2 3 0 1 4 0 0 0 3
CC(C)[C@@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)N(C)C 3 2 2 1 0 10 1 0 1 10
CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O 3 3 3 0 0 10 0 0 0 9
CC(C)(O)C#Cc1cc(C(O)(C(F)(F)F)C(F)(F)F)cnc1-c1ccc(S(=O)(=O)c2ccc(N)nc2)cc1 3 1 3 0 2 14 0 0 0 7
COc1ccc(-c2cccc(NC(=O)Nc3nc4ccccc4[nH]3)c2)cc1S(=O)(=O)N[C@@H](Cc1ccccc1)C(=O)O 5 4 5 0 1 12 0 0 0 11
COc1cccc(C(=O)N(Cc2cccc(-c3cn4c(n3)CCC4)c2)C(C)C)c1 4 2 3 1 1 5 0 0 0 5
CCCCc1cc2c(N3CCN(C4=NCC(C)(C)S4)CC3)ncnc2s1 4 0 2 2 2 7 1 0 1 5
CN1C(=O)[C@H](Cc2ccccc2)O[C@@H](c2ccc(Br)cc2)[C@H]1c1ccc(Br)cc1 4 3 3 1 0 5 1 0 1 3
Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)O)C(C)C)cc1 2 2 2 0 0 13 0 0 0 13
O=C(CSc1cccc2cccnc12)N1CCOCC1 3 1 2 1 1 5 1 0 1 4
COc1ccc(C(CC(=O)O)Cc2csc(CCCc3ccc4c(n3)NCCN4C)n2)cn1 4 0 3 1 3 9 0 0 0 8
C[C@H](NC(=O)OCc1ccccc1)C(=O)NCC(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CO)C(=O)NC1(C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](CCC(=O)O)C(N)=O)Cc2ccccc2C1 4 3 3 1 0 23 0 0 0 23
Cc1cc(Nc2ccc(N3CCN(C)CC3)cc2)n2nc(SCc3ccc(F)cc3)nc2n1 5 2 4 1 2 9 1 0 1 7
O=C(O)CCc1ccc(NC(=O)c2cccc(NC3=NCCCN3)c2)cc1C(=O)O 3 2 2 1 0 9 0 0 0 9
CCOc1cc2c(cc1OCC)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1)C(=O)C2 4 3 3 1 0 6 0 0 0 4
CC(=O)c1cn2c(n1)N(c1cc(Cl)cc(Cl)c1)C(=O)C2(C)Cc1ccc(Br)cc1 4 2 3 1 1 8 0 0 0 5
Cc1cc(C)c(S(=O)(=O)Nc2cc(SCC(=O)O)c(O)c3ccccc23)c(C)c1 3 3 3 0 0 8 0 0 0 6
CCC1CCCCN1CCNC(=O)C(Cc1ccccc1)NS(=O)(=O)c1ccc2nsnc2c1 4 2 3 1 1 10 1 0 1 8
COc1ccc(CC[C@@H](OC(=O)[C@@H]2CCCCN2S(=O)(=O)c2cc(Cl)c(OC)c(Cl)c2)c2cccc(OCC(=O)O)c2)cc1OC 4 3 3 1 0 14 1 0 1 11
CSCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(C)=O)C(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(N)=O 7 2 2 5 0 58 5 0 5 57
CCc1n[nH]c2oc(=O)c3ccccc3c12 3 1 3 0 2 4 0 0 0 4
CN(C)c1cccc(-n2cc(-c3cccc([N+](=O)[O-])c3)nn2)c1 3 2 3 0 1 7 0 0 0 7
O=C(COC(=O)c1cc(-c2ccco2)nc2ccccc12)NCc1ccc2c(c1)OCO2 5 2 4 1 2 8 0 0 0 8
CC[C@@H]([C@@H]1CCCO1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1 4 2 2 2 0 7 2 0 2 5
O=C(/C=C/c1ccc2ccccc2c1)c1cccc(Nc2cc(-c3ccccc3)nc3ncnn23)c1 6 4 6 0 2 6 0 0 0 6
O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cc(Cc2ccccc2)c(O)c(O)c1O 4 4 4 0 0 8 0 0 0 7
Cc1ccc(C2=NOC(C)(C(=O)N[C@@H](Cc3ccc(NC(=O)c4c(Cl)cccc4Cl)cc3)C(=O)O)C2)cc1 4 3 3 1 0 10 0 0 0 8
N=C(N)c1ccc(COc2ccc3c(c2)C(=O)N(CC(=O)O)CC3)cc1 3 2 2 1 0 7 0 0 0 7
Cc1ccc(F)cc1Nc1nc2ccc(CC(=O)N3[C@H](CO[C@H]4CC[C@H](C(=O)O)CC4)CC[C@H]3CN3CCOCC3)c(F)c2o1 6 2 3 3 1 12 2 1 3 10
N=C(N)c1ccc(C(=O)N2CCC3(CCN(C(=O)CCCCC(=O)O)CC3)CC2)cc1 3 1 1 2 0 8 2 0 2 8
Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N(CCC(C)C)CC(=O)N(CCC(=O)O)CCc2ccccc2)cc1 3 3 3 0 0 9 0 0 0 9
COc1nc(NCCO)nc(N[C@@H](Cc2ccc(NC(=O)c3c(Cl)cncc3Cl)cc2)C(=O)O)n1 3 1 3 0 2 14 0 0 0 12
CC(O)(c1cnc(-c2ccc(S(=O)(=O)c3ccc(N)nc3)s2)nc1)C(F)(F)F 3 0 3 0 3 12 0 0 0 7
CCS(=O)(=O)NC1CCN(C(=O)COc2ccc(Cl)cc2Cl)CC1 2 1 1 1 0 9 1 0 1 6
OCc1cc(Nc2ccc3c(c2)OCCN3CCc2csc3ccccc23)ccn1 5 2 4 1 2 6 0 0 0 5
CC[C@@H](c1cccnc1)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1 4 2 3 1 1 7 1 0 1 5
CCc1ccc2c(c1)S/C(=c1/s/c(=C\c3scc[n+]3Cc3ccccc3C(=O)OC)n(CC)c1=O)N2C.[Cl-] 5 2 4 1 2 10 0 0 0 6
C=CS(=O)(=O)N[C@@H](CNC(=O)c1ccc(CCC(=O)NC2=NCCCN2)s1)C(=O)O 2 0 1 1 1 13 0 0 0 11
CN1CC(C)(COc2ccc(C(=N)N)cc2)Oc2cc(N(Cc3ccc(F)cc3)C(=O)C(=O)O)ccc21 4 3 3 1 0 10 0 0 0 9
O=C1c2ccccc2C(O)(c2ccc(Cl)cc2)N1Cc1cccc(Br)c1 4 3 3 1 0 5 0 0 0 3
COc1ccc(/C=C2\CC/C(=C\c3ccc(OC)c(OC)c3)C2=O)cc1OC 3 2 2 1 0 5 0 1 1 5
COc1ccc(S(=O)(=O)N(CC(F)(F)F)c2cnc(N(CC(=O)O)S(=O)(=O)c3ccc(F)cc3)c3ccccc23)cc1 4 3 4 0 1 16 0 0 0 10
COc1cc(CN[C@H](C)c2ccccc2)cc(Br)c1OCc1ccccc1Cl 3 3 3 0 0 5 0 0 0 3
COC(=O)CN1CCN(C(=O)CNC(=O)c2ccc(C(=N)N)cc2)[C@@H](CC(=O)O)C1=O 2 1 1 1 0 12 1 0 1 12
CN1C(=O)CN=C(c2ccc(Cl)cc2)c2cc(Cl)ccc21 3 2 2 1 0 5 0 0 0 3
COC1C(OC(=O)c2ccc(C)[nH]2)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2Cl)OC1(C)C 5 2 4 1 2 14 1 0 1 13
CNC(=O)c1cc(OC)c(O[C@@H](C)C(=O)N2CCN(c3ncccn3)C[C@H]2C)cn1 3 0 2 1 2 10 1 0 1 10
O=C(O)CN1C(=O)/C(=C\c2cccc(OCc3ccccc3)c2)SC1=S 3 2 2 1 0 7 1 0 1 5
COc1ccccc1-c1ccc(C[C@H](NC(=O)C2(c3ccc[n+]([O-])c3)CCCC2)C(=O)O)cc1 4 2 3 1 1 7 0 1 1 7
Cc1cc(N2CCC(N3CCCCC3)CC2)n2nccc2n1 4 0 2 2 2 5 2 0 2 5
O=C(COc1cccc(Cl)c1)N1CCOCC1 2 1 1 1 0 5 1 0 1 4
CCS(=O)(=O)c1ccc2oc(Nc3ccc(C(C)(C)C)cc3)nc2c1 3 2 3 0 1 6 0 0 0 5
CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1 2 1 2 0 1 4 0 0 0 3
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2ncc(C(=O)O)s2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1 5 2 3 2 1 11 1 1 2 7
O=C(/C=C/c1ccccc1Sc1ccc(Cl)cc1Cl)NCCCN1CCCC1=O 3 2 2 1 0 7 1 0 1 4
CC(C)(C)S(=O)(=O)C[C@H](C1CC1)N1C(=O)[C@@](C)(Cc2cnc(C(=O)O)cn2)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1 5 2 3 2 1 11 1 1 2 8
CC(=O)C1CC(CCC=C(C)C)=CCC1c1ccccc1 2 1 1 1 0 1 0 0 0 1
CCN(CC)C(=O)C1CCCc2c1[nH]c1ccc(Cl)cc21 3 1 2 1 1 4 0 0 0 3
O=C(COc1ccccc1Cl)Nc1cc(Cl)ccc1O 2 2 2 0 0 6 0 0 0 4
COc1ccc(S(=O)(=O)N(CC(=O)O)c2ccc(N[C@@H](C(=O)O)C(C)C)c3ccccc23)cc1 3 3 3 0 0 10 0 0 0 9
COC(=O)C1=CCCN(C)C1 1 0 0 1 0 3 0 0 0 3
COc1cc(-c2nc3ccccc3s2)ccc1O 3 2 3 0 1 4 0 0 0 3
COC(=O)C1=C(O)/C(=C\c2cc(C)n(-c3ccccc3F)c2C)N=C1C 3 1 2 1 1 6 0 0 0 5
NS(=O)(=O)c1ccccc1 1 1 1 0 0 4 0 0 0 3
CCN(CC)c1ccc(NC(=O)c2csc(C)c2-c2ccccc2)cc1 3 2 3 0 1 4 0 0 0 3
COc1cccc(C(=O)NCc2cc(-c3cn4c(n3)CCC4)ccc2OC2CCC2)c1 5 2 3 2 1 6 0 1 1 6
Cc1n[nH]c2c1C(=O)CC(C)(C)C2 2 0 1 1 1 3 0 0 0 3
CCCCCCCCCc1ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCO)cc1 1 1 1 0 0 10 0 0 0 10
O=C(/C=C/c1ccccc1)c1cccs1 2 1 2 0 1 2 0 0 0 1
O=C(Nc1cc(Br)c(O)c(Br)c1)c1ccc([N+](=O)[O-])cc1 2 2 2 0 0 8 0 0 0 6
COc1ccc(C(=O)Nc2nc3ccccc3[nH]2)cc1 3 2 3 0 1 5 0 0 0 5
Cn1cc(C(=O)Nc2cc(F)c(CC(=O)N3C[C@@H](O)C[C@H]3CO[C@H]3CC[C@H](C(=O)O)CC3)cc2Cl)c2ccccc21 5 2 3 2 1 11 1 1 2 9
COCCCn1c(N)c(C(=O)NCCC(C)C)c2nc3ccccc3nc21 3 1 3 0 2 7 0 0 0 7
Nc1nnc(SCc2ccccn2)[nH]1 2 0 2 0 2 6 0 0 0 5
O=C(O)c1cccnc1C(=O)O 1 0 1 0 1 5 0 0 0 5
CN1C2=C(C(c3ccc(Br)cc3)Oc3cc(Cl)ccc32)C(c2ccc(Br)cc2)n2ncnc21 6 3 4 2 1 8 0 0 0 5
CCCC(C)N1CCC(N(Cc2ccccc2)C(=O)Nc2ccc(OC)c(F)c2)CC1 3 2 2 1 0 6 1 0 1 5
NC(=O)C1(NC(=O)[C@@H](CCCC(=O)O)NC(=O)[C@@H](CCCCNC(=O)/C=C/c2cccnc2)NC(=O)c2cccc(Nc3nc4ccccc4[nH]3)c2)CCCCC1 5 2 4 1 2 16 0 1 1 16
O=C(O)CCCNC(=O)N1CCC2(CC1)CCN(c1ccncc1)C2 3 0 1 2 1 7 2 0 2 7
NS(=O)(=O)c1ccc(CCNC(=O)C(Cc2ccccc2)NS(=O)(=O)c2cccc3nsnc23)cc1 4 3 4 0 1 13 0 0 0 10
O=C(O)CC(c1ccc2c(c1)OCO2)n1ccc2cc(OCCc3ccc4c(n3)NCCC4)ccc21 6 2 4 2 2 8 0 0 0 8
C[C@H]1NC(=O)[C@H](CCCCNC(=O)CCCCCNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@@H](N)CCCCN)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCNC(=O)CCCCCNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@@H](N)CCCCN)NC(=O)[C@@H](C)NC(=O)[C@H](CCCCNC(=O)CCCCCNC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CNC(=O)[C@@H](N)CCCCN)NC1=O 7 6 6 1 0 54 1 0 1 54
CC(=O)N[C@H]1C(=O)N[C@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@H](CC(=O)O)C(=O)N[C@@H](C(N)=O)CSSC1(C)C 1 0 0 1 0 19 1 0 1 17
COc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1N1CCN(C)CC1 3 2 2 1 0 8 1 0 1 6
N=C(N)NCCC(=O)N1CCC[C@@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)NCc1ccccc1 2 1 1 1 0 11 1 0 1 11
CCC1CC2CCCC(C1)C2C(=O)N1CCC(C2CCN(C(=O)N(CC(O)COc3cccc4[nH]ccc34)C(C)C)CC2)CC1 6 1 2 4 1 8 2 2 4 8
Cc1cccc(C)c1NC(=O)Nc1ccc(CC(=O)Nc2ccc(OCC(=O)OC(C)(C)C)c(CCC(=O)O)c2)cc1 3 3 3 0 0 10 0 0 0 10
CC[C@H](NC)C(=O)N[C@@H]1C(=O)N2[C@H](CC[C@H]2C(=O)NC(c2ccccc2)c2ccccc2)CC[C@@H]1CCNCc1ccc(N)cc1 5 3 3 2 0 9 2 0 2 9
Cc1cccc(NC(=O)/C=C/c2nc(-c3ccccc3)cc(-c3ccccc3)c2C#N)c1 4 3 4 0 1 4 0 0 0 4
Cc1noc2ncnc(N3CCCC(C(=O)NCc4ccc5c(c4)OCO5)C3)c12 5 1 3 2 2 9 1 0 1 9
O=C(O)C1C2C=CC(C2)[C@@H]1NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1 4 1 1 3 0 10 1 1 2 7
N#Cc1c(-c2ccccn2)c(NCCc2ccccc2)n2c(Cl)cccc12 4 1 4 0 3 5 0 0 0 4
CC(=O)OCCc1c(C)[nH]c2ccnn2c1=O 2 0 2 0 2 6 0 0 0 6
CCC(C)(C)C(=O)C(=O)N1CCCC[C@H]1C(=O)NCCC(c1ccccc1)c1ccccc1 3 2 2 1 0 5 1 0 1 5
CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)Nc2ncnc3c2CCN(C2CCN(Cc4ccccc4-c4ccc(Br)cc4)CC2)C3)cc1S(=O)(=O)C(F)(F)F 7 4 5 2 1 18 1 0 1 11
Cc1cc2c(c(C)c1C(=O)N[C@@H](Cc1c[nH]c3ccccc13)C(=O)O)CCN(C(=O)c1ccc(Cl)cc1)C2 5 3 4 1 1 8 0 0 0 7
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12 3 2 3 0 1 5 0 0 0 5
N#Cc1c(-c2ccccc2)c(NCCc2ccc(Cl)cc2)n2c(Cl)cccc12 4 2 4 0 2 5 0 0 0 3
N=C(N)c1ccc(OC[C@H]2COc3cc(N(Cc4ccccc4)C(=O)C(=O)O)ccc3O2)cc1 4 3 3 1 0 9 0 0 0 9
COc1ccc(N2CCN(CCC(O)c3ccc4ccccc4c3)CC2)cc1 4 3 3 1 0 4 1 0 1 4
CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1ccc(Cl)c(Cl)c1.[Na+] 1 1 1 0 0 9 0 0 0 6
CSCC[C@H](N)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)O)C(C)C)C(C)C 4 2 2 2 0 40 2 0 2 39
COc1nc(N(C)C)ncc1-c1cc2c(n1C(C)C)[C@H](c1ccc(Cl)c(F)c1)N(c1cc(Cl)cnc1O)C2=O 5 1 4 1 3 12 0 0 0 9
COc1cc2c(C#N)c(N3CCN(c4ccccc4OC)CC3)nc(N)c2c(N)n1 4 1 3 1 2 9 1 0 1 9
CC1(C)Oc2cc(OC(=O)c3cc(O)cc(O)c3)ccc2CC1O 3 2 2 1 0 6 0 0 0 6
O=C(OC(CCCc1cccnc1)CCCc1cccnc1)[C@@H]1CCCCN1S(=O)(=O)c1cc(Cl)c(O)c(Cl)c1 4 1 3 1 2 11 1 0 1 8
O=C(O)CC(NC(=O)C1CC(=O)N(c2cccc(NC3=NCCCN3)c2)C1)c1ccc2c(c1)OCO2 5 2 2 3 0 11 1 0 1 11
CC(C)[C@H](N)C(=O)N[C@H]1CC[C@H]2CC[C@@H](C(=O)NCc3ccccc3)N2C1 3 1 1 2 0 6 2 0 2 6
CC(C)C[C@H]1C(=O)NCC(=O)N[C@@H](CCCNC(=N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N(C)[C@H](Cc2ccccc2)C(=O)N1C 2 1 1 1 0 17 1 0 1 17
CCOC(=O)c1sc2nc(SCC(=O)NCc3ccccc3)n(Cc3ccco3)c(=O)c2c1C 4 1 4 0 3 10 0 0 0 8
O=C1/C(=C/Nc2nnc(CCCO)[nH]2)c2ccccc2C(=O)N1c1ccccc1Cl 4 2 3 1 1 9 0 0 0 8
O=C(O)c1ccc(-c2ccc(Cl)c(Cl)c2)cc1 2 2 2 0 0 4 0 0 0 2
O=C(O)CCCCC(=O)N1CCC2(CC1)CCN(c1ccncc1)CC2 3 0 1 2 1 6 2 0 2 6
NCC(=O)N[C@@H](CCCN=C(N)N)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O 1 1 1 0 0 16 0 0 0 16
CC(CC(=O)NC(CC(=O)O)c1ccccc1)NC(=O)c1cc2cc(C(=N)N)ccc2o1 3 2 3 0 1 9 0 0 0 9
CN[C@@H](C)C(=O)N[C@H]1CN(C(=O)CCCCCCC(=O)N2CC[C@H]3CC[C@@H](C(=O)NC(c4ccccc4)c4ccccc4)N3C(=O)[C@@H](NC(=O)[C@H](C)NC)C2)CC[C@H]2CC[C@@H](C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O 8 4 4 4 0 18 4 0 4 18
COC(=O)[C@H]1[C@@H](O)CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]21 5 1 2 3 1 5 1 1 2 5
COc1ccc(CC[C@@H](NC(=O)[C@@H]2CCCCN2S(=O)(=O)c2ccc3[nH]c(=O)sc3c2)c2cccc(OCC(=O)O)c2)cc1OC 5 3 4 1 1 14 1 0 1 12
Cc1onc(-c2ccccc2)c1N=Cc1ccc(N(CCO)CCO)cc1 3 2 3 0 1 6 0 0 0 6
CCN(CC)c1ccc2cc(C(=O)O)c(=O)oc2c1 2 1 2 0 1 5 0 0 0 5
O=C(C1=C(O)C(=O)N(CCCn2ccnc2)C1c1ccc(Br)cc1)c1ccccc1 4 2 3 1 1 7 0 0 0 6
Cc1cc(Sc2nnnn2CC[NH+](C)C)n2nc(SCC3CC3)nc2n1.[Cl-] 4 0 3 1 3 12 0 1 1 9
CC(C)(C)c1ccc(OCC(=O)Nc2cc(B(O)O)ccc2O)cc1 2 2 2 0 0 7 0 0 0 6
CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](OCOCc4ccccc4)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC 5 1 1 4 0 14 2 1 3 14
CNC(=O)c1nccc2c(O[C@@H](C)C(=O)N3CCN(C(=O)c4ccccc4)C[C@H]3C)cccc12 4 2 3 1 1 8 1 0 1 8
CC1(C)Oc2cc(OC(=O)c3ccc(F)cc3F)ccc2CC1O 3 2 2 1 0 6 0 0 0 4
COc1ccc(Cn2c(C)nc(Cc3ccc(N)cc3)c2Cc2ccc(Cl)cc2)cc1 4 3 4 0 1 5 0 0 0 4
C[C@H](N)C(=O)Nc1ccc(Oc2ccccc2Cl)cc1 2 2 2 0 0 5 0 0 0 4
